system:index,CA,CB,CS,latitude,longitude,.geo
0,18.98,4.94,1.3,-8.115829434377817,110.49412741962733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49412741962733,-8.115829434377817]}"
1,15.715,5.4700003,1.04,-8.115829434377817,110.49682236547969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49682236547969,-8.115829434377817]}"
2,20.6003,5.7521,3.1200000000000006,-8.115829434377817,110.49951731133204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49951731133204,-8.115829434377817]}"
3,12.71,3.23,1.3,-8.113134488525459,110.48873752792261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48873752792261,-8.113134488525459]}"
4,32.69,7.97,1.04,-8.113134488525459,110.49143247377496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49143247377496,-8.113134488525459]}"
5,31.19,7.8,1.5600000000000003,-8.113134488525459,110.49412741962733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49412741962733,-8.113134488525459]}"
6,34.2013,8.9581,1.3,-8.113134488525459,110.49682236547969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49682236547969,-8.113134488525459]}"
7,34.1584,8.878301,1.5600000000000003,-8.113134488525459,110.49951731133204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49951731133204,-8.113134488525459]}"
8,5.404,2.852,1.5600000000000003,-8.1104395426731,110.47526279866082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47526279866082,-8.1104395426731]}"
9,21.9025,6.7407994,1.5600000000000003,-8.1104395426731,110.47795774451318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47795774451318,-8.1104395426731]}"
10,29.247301,7.8485,1.5600000000000003,-8.1104395426731,110.48065269036553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48065269036553,-8.1104395426731]}"
11,40.5036,9.736401,1.3,-8.1104395426731,110.4833476362179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4833476362179,-8.1104395426731]}"
12,40.5036,9.736401,1.3,-8.1104395426731,110.48604258207025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48604258207025,-8.1104395426731]}"
13,18.7504,4.9645996,1.3,-8.1104395426731,110.48873752792261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48873752792261,-8.1104395426731]}"
14,34.1725,8.391,1.5600000000000003,-8.1104395426731,110.49143247377496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49143247377496,-8.1104395426731]}"
15,54.239998,12.856,1.5600000000000003,-8.1104395426731,110.49412741962733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49412741962733,-8.1104395426731]}"
16,31.8738,8.351,1.5600000000000003,-8.1104395426731,110.49682236547969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49682236547969,-8.1104395426731]}"
17,9.7816,3.3008,1.5600000000000003,-8.1104395426731,110.49951731133204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49951731133204,-8.1104395426731]}"
18,39.1785,10.481,1.5600000000000003,-8.107744596820742,110.46717796110374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46717796110374,-8.107744596820742]}"
19,46.8554,11.13,2.8600000000000003,-8.107744596820742,110.4698729069561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4698729069561,-8.107744596820742]}"
20,29.6948,7.5392,1.82,-8.107744596820742,110.47256785280845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47256785280845,-8.107744596820742]}"
21,27.018002,7.0108,1.5600000000000003,-8.107744596820742,110.47526279866082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47526279866082,-8.107744596820742]}"
22,41.094,10.1116,1.82,-8.107744596820742,110.47795774451318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47795774451318,-8.107744596820742]}"
23,43.403,10.6751995,2.3400000000000003,-8.107744596820742,110.48065269036553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48065269036553,-8.107744596820742]}"
24,33.3728,8.4192,1.82,-8.107744596820742,110.4833476362179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4833476362179,-8.107744596820742]}"
25,33.3728,8.4192,1.82,-8.107744596820742,110.48604258207025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48604258207025,-8.107744596820742]}"
26,36.0944,8.9936,1.3,-8.107744596820742,110.48873752792261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48873752792261,-8.107744596820742]}"
27,22.7036,6.3968,1.82,-8.107744596820742,110.49143247377496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49143247377496,-8.107744596820742]}"
28,30.359,8.0239,1.5600000000000003,-8.107744596820742,110.49412741962733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49412741962733,-8.107744596820742]}"
29,26.7248,7.2055,1.3,-8.107744596820742,110.49682236547969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49682236547969,-8.107744596820742]}"
30,28.756,8.498,1.3,-8.107744596820742,110.49951731133204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49951731133204,-8.107744596820742]}"
31,39.202,9.5859995,1.5600000000000003,-8.105049650968382,110.46717796110374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46717796110374,-8.105049650968382]}"
32,37.422,9.2524,2.08,-8.105049650968382,110.4698729069561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4698729069561,-8.105049650968382]}"
33,31.9648,8.0492,2.3400000000000003,-8.105049650968382,110.47256785280845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47256785280845,-8.105049650968382]}"
34,29.9424,8.0065,1.82,-8.105049650968382,110.47526279866082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47526279866082,-8.105049650968382]}"
35,30.798,8.104,2.08,-8.105049650968382,110.47795774451318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47795774451318,-8.105049650968382]}"
36,38.6175,9.99,2.08,-8.105049650968382,110.48065269036553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48065269036553,-8.105049650968382]}"
37,39.3928,9.946,1.82,-8.105049650968382,110.4833476362179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4833476362179,-8.105049650968382]}"
38,39.3928,9.946,1.5600000000000003,-8.105049650968382,110.48604258207025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48604258207025,-8.105049650968382]}"
39,36.7616,9.522599,1.5600000000000003,-8.105049650968382,110.48873752792261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48873752792261,-8.105049650968382]}"
40,39.9347,10.2011,1.5600000000000003,-8.105049650968382,110.49143247377496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49143247377496,-8.105049650968382]}"
41,41.232002,10.372,1.5600000000000003,-8.105049650968382,110.49412741962733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49412741962733,-8.105049650968382]}"
42,31.118,8.434,1.04,-8.105049650968382,110.49682236547969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49682236547969,-8.105049650968382]}"
43,27.929602,8.4468,1.04,-8.105049650968382,110.49951731133204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49951731133204,-8.105049650968382]}"
44,30.1211,7.6042004,2.08,-8.102354705116024,110.45639817769431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45639817769431,-8.102354705116024]}"
45,40.128002,9.826,1.5600000000000003,-8.102354705116024,110.45909312354667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45909312354667,-8.102354705116024]}"
46,42.959,10.6065,1.82,-8.102354705116024,110.46178806939902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46178806939902,-8.102354705116024]}"
47,54.9384,13.454,2.08,-8.102354705116024,110.46448301525139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46448301525139,-8.102354705116024]}"
48,46.7808,12.3139,1.3,-8.102354705116024,110.46717796110374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46717796110374,-8.102354705116024]}"
49,16.9252,5.6763,1.5600000000000003,-8.102354705116024,110.4698729069561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4698729069561,-8.102354705116024]}"
50,33.244,9.458,1.5600000000000003,-8.102354705116024,110.47256785280845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47256785280845,-8.102354705116024]}"
51,29.612501,8.627,1.5600000000000003,-8.102354705116024,110.47526279866082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47526279866082,-8.102354705116024]}"
52,26.9457,8.0994,1.82,-8.102354705116024,110.47795774451318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47795774451318,-8.102354705116024]}"
53,36.8334,10.1891,1.82,-8.102354705116024,110.48065269036553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48065269036553,-8.102354705116024]}"
54,33.486,9.148,1.5600000000000003,-8.102354705116024,110.4833476362179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4833476362179,-8.102354705116024]}"
55,33.486,9.148,1.5600000000000003,-8.102354705116024,110.48604258207025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48604258207025,-8.102354705116024]}"
56,37.776,9.919001,1.3,-8.102354705116024,110.48873752792261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48873752792261,-8.102354705116024]}"
57,35.1018,9.4256,1.3,-8.102354705116024,110.49143247377496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49143247377496,-8.102354705116024]}"
58,25.4296,7.4952,1.3,-8.102354705116024,110.49412741962733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49412741962733,-8.102354705116024]}"
59,47.9436,12.2126,1.04,-8.102354705116024,110.49682236547969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49682236547969,-8.102354705116024]}"
60,44.3366,11.476,1.04,-8.102354705116024,110.49951731133204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49951731133204,-8.102354705116024]}"
61,44.2298,12.514799,1.82,-8.099659759263666,110.44022850258015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44022850258015,-8.099659759263666]}"
62,40.5124,10.7719,1.82,-8.099659759263666,110.44292344843251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44292344843251,-8.099659759263666]}"
63,35.758698,10.0592,1.3,-8.099659759263666,110.44561839428488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44561839428488,-8.099659759263666]}"
64,35.18,10.065001,2.6,-8.099659759263666,110.44831334013723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44831334013723,-8.099659759263666]}"
65,34.6356,9.324,1.04,-8.099659759263666,110.45100828598959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45100828598959,-8.099659759263666]}"
66,35.6392,8.942,1.82,-8.099659759263666,110.45370323184196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45370323184196,-8.099659759263666]}"
67,44.306,10.8826,2.3400000000000003,-8.099659759263666,110.45639817769431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45639817769431,-8.099659759263666]}"
68,64.348404,15.239,2.3400000000000003,-8.099659759263666,110.45909312354667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45909312354667,-8.099659759263666]}"
69,45.7864,11.3987,2.08,-8.099659759263666,110.46178806939902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46178806939902,-8.099659759263666]}"
70,37.1234,9.4669,1.3,-8.099659759263666,110.46448301525139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46448301525139,-8.099659759263666]}"
71,34.825798,9.427,1.3,-8.099659759263666,110.46717796110374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46717796110374,-8.099659759263666]}"
72,24.238,7.514,1.3,-8.099659759263666,110.4698729069561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4698729069561,-8.099659759263666]}"
73,26.9334,8.0848,1.5600000000000003,-8.099659759263666,110.47256785280845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47256785280845,-8.099659759263666]}"
74,23.223,7.096,1.82,-8.099659759263666,110.47526279866082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47526279866082,-8.099659759263666]}"
75,14.3344,5.2508,1.04,-8.099659759263666,110.47795774451318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47795774451318,-8.099659759263666]}"
76,30.647,9.0837,1.5600000000000003,-8.099659759263666,110.48065269036553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48065269036553,-8.099659759263666]}"
77,32.2352,9.0622,1.5600000000000003,-8.099659759263666,110.4833476362179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4833476362179,-8.099659759263666]}"
78,32.2352,9.0622,1.3,-8.099659759263666,110.48604258207025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48604258207025,-8.099659759263666]}"
79,35.3828,9.7305,1.3,-8.099659759263666,110.48873752792261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48873752792261,-8.099659759263666]}"
80,31.822401,9.033401,1.3,-8.099659759263666,110.49143247377496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49143247377496,-8.099659759263666]}"
81,23.258,7.1524997,1.04,-8.099659759263666,110.49412741962733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49412741962733,-8.099659759263666]}"
82,33.1676,8.792399,1.04,-8.099659759263666,110.49682236547969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49682236547969,-8.099659759263666]}"
83,54.537,13.436799,1.04,-8.099659759263666,110.49951731133204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49951731133204,-8.099659759263666]}"
84,30.1712,7.7883997,2.08,-8.096964813411308,110.44022850258015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44022850258015,-8.096964813411308]}"
85,62.4035,15.1739,1.5600000000000003,-8.096964813411308,110.44292344843251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44292344843251,-8.096964813411308]}"
86,33.3391,8.3962,1.82,-8.096964813411308,110.44561839428488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44561839428488,-8.096964813411308]}"
87,36.9779,9.2127,1.3,-8.096964813411308,110.44831334013723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44831334013723,-8.096964813411308]}"
88,39.2668,9.7384,1.5600000000000003,-8.096964813411308,110.45100828598959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45100828598959,-8.096964813411308]}"
89,47.899197,11.602,1.82,-8.096964813411308,110.45370323184196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45370323184196,-8.096964813411308]}"
90,45.2305,11.1095,2.08,-8.096964813411308,110.45639817769431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45639817769431,-8.096964813411308]}"
91,60.3532,14.5481,2.08,-8.096964813411308,110.45909312354667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45909312354667,-8.096964813411308]}"
92,35.865,9.3675,1.82,-8.096964813411308,110.46178806939902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46178806939902,-8.096964813411308]}"
93,44.4327,11.1213,1.5600000000000003,-8.096964813411308,110.46448301525139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46448301525139,-8.096964813411308]}"
94,35.7622,9.6777,1.04,-8.096964813411308,110.46717796110374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46717796110374,-8.096964813411308]}"
95,35.900497,9.9375,1.82,-8.096964813411308,110.4698729069561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4698729069561,-8.096964813411308]}"
96,24.476198,7.2044,1.3,-8.096964813411308,110.47256785280845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47256785280845,-8.096964813411308]}"
97,35.444,9.844501,1.82,-8.096964813411308,110.47526279866082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47526279866082,-8.096964813411308]}"
98,33.323,9.616,1.04,-8.096964813411308,110.47795774451318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47795774451318,-8.096964813411308]}"
99,39.2155,10.9107,1.5600000000000003,-8.096964813411308,110.48065269036553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48065269036553,-8.096964813411308]}"
100,37.98,10.087501,1.5600000000000003,-8.096964813411308,110.4833476362179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4833476362179,-8.096964813411308]}"
101,37.98,10.087501,1.5600000000000003,-8.096964813411308,110.48604258207025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48604258207025,-8.096964813411308]}"
102,26.7195,7.6822996,1.04,-8.096964813411308,110.48873752792261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48873752792261,-8.096964813411308]}"
103,35.746197,9.6477995,1.3,-8.096964813411308,110.49143247377496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49143247377496,-8.096964813411308]}"
104,48.928402,12.573,1.04,-8.096964813411308,110.49412741962733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49412741962733,-8.096964813411308]}"
105,63.5216,15.177,1.04,-8.096964813411308,110.49682236547969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49682236547969,-8.096964813411308]}"
106,36.1756,9.6984,1.04,-8.096964813411308,110.49951731133204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49951731133204,-8.096964813411308]}"
107,65.8408,15.808,2.3400000000000003,-8.094269867558948,110.43483861087545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43483861087545,-8.094269867558948]}"
108,48.231598,11.4806,3.1200000000000006,-8.094269867558948,110.4375335567278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4375335567278,-8.094269867558948]}"
109,26.9181,6.8515,2.6,-8.094269867558948,110.44022850258015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44022850258015,-8.094269867558948]}"
110,36.508,9.075,2.8600000000000003,-8.094269867558948,110.44292344843251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44292344843251,-8.094269867558948]}"
111,36.140198,9.1396,2.6,-8.094269867558948,110.44561839428488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44561839428488,-8.094269867558948]}"
112,39.4793,10.148,1.82,-8.094269867558948,110.44831334013723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44831334013723,-8.094269867558948]}"
113,24.779999,7.35,1.82,-8.094269867558948,110.45100828598959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45100828598959,-8.094269867558948]}"
114,36.582,9.964,1.3,-8.094269867558948,110.45370323184196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45370323184196,-8.094269867558948]}"
115,58.5708,14.2488,2.3400000000000003,-8.094269867558948,110.45639817769431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45639817769431,-8.094269867558948]}"
116,43.328,11.112,2.6,-8.094269867558948,110.45909312354667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45909312354667,-8.094269867558948]}"
117,37.2093,9.6380005,1.82,-8.094269867558948,110.46178806939902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46178806939902,-8.094269867558948]}"
118,36.273197,9.380199,1.82,-8.094269867558948,110.46448301525139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46448301525139,-8.094269867558948]}"
119,41.958,10.804,1.04,-8.094269867558948,110.46717796110374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46717796110374,-8.094269867558948]}"
120,27.1588,7.773,1.04,-8.094269867558948,110.4698729069561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4698729069561,-8.094269867558948]}"
121,34.7469,9.2897,1.3,-8.094269867558948,110.47256785280845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47256785280845,-8.094269867558948]}"
122,50.534798,12.577801,1.04,-8.094269867558948,110.47526279866082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47526279866082,-8.094269867558948]}"
123,34.5942,9.7604,1.3,-8.094269867558948,110.47795774451318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47795774451318,-8.094269867558948]}"
124,41.0353,10.5707,1.04,-8.094269867558948,110.48065269036553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48065269036553,-8.094269867558948]}"
125,34.935898,9.6467,1.04,-8.094269867558948,110.4833476362179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4833476362179,-8.094269867558948]}"
126,34.935898,9.6467,1.3,-8.094269867558948,110.48604258207025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48604258207025,-8.094269867558948]}"
127,37.985,10.107499,1.04,-8.094269867558948,110.48873752792261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48873752792261,-8.094269867558948]}"
128,42.5968,11.2397995,1.04,-8.094269867558948,110.49143247377496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49143247377496,-8.094269867558948]}"
129,32.584,8.9734,1.04,-8.094269867558948,110.49412741962733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49412741962733,-8.094269867558948]}"
130,71.971,17.2211,0.7800000000000001,-8.094269867558948,110.49682236547969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49682236547969,-8.094269867558948]}"
131,36.9856,10.4766,1.3,-8.094269867558948,110.49951731133204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49951731133204,-8.094269867558948]}"
132,22.1781,7.28,3.64,-8.09157492170659,110.43214366502308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43214366502308,-8.09157492170659]}"
133,72.7224,16.5656,1.82,-8.09157492170659,110.43483861087545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43483861087545,-8.09157492170659]}"
134,70.043,16.082201,2.6,-8.09157492170659,110.4375335567278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4375335567278,-8.09157492170659]}"
135,43.370003,10.6624,2.6,-8.09157492170659,110.44022850258015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44022850258015,-8.09157492170659]}"
136,43.4072,10.7336,2.08,-8.09157492170659,110.44292344843251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44292344843251,-8.09157492170659]}"
137,33.7352,9.1522,2.08,-8.09157492170659,110.44561839428488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44561839428488,-8.09157492170659]}"
138,23.521301,7.238,2.3400000000000003,-8.09157492170659,110.44831334013723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44831334013723,-8.09157492170659]}"
139,27.189001,7.3639,1.3,-8.09157492170659,110.45100828598959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45100828598959,-8.09157492170659]}"
140,38.0467,9.7116,1.3,-8.09157492170659,110.45370323184196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45370323184196,-8.09157492170659]}"
141,43.522,10.94,1.82,-8.09157492170659,110.45639817769431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45639817769431,-8.09157492170659]}"
142,39.9,10.164,1.5600000000000003,-8.09157492170659,110.45909312354667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45909312354667,-8.09157492170659]}"
143,51.493702,12.871201,1.3,-8.09157492170659,110.46178806939902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46178806939902,-8.09157492170659]}"
144,40.168,10.442,1.3,-8.09157492170659,110.46448301525139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46448301525139,-8.09157492170659]}"
145,38.350002,10.048,1.04,-8.09157492170659,110.46717796110374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46717796110374,-8.09157492170659]}"
146,40.715,10.725,1.04,-8.09157492170659,110.4698729069561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4698729069561,-8.09157492170659]}"
147,46.1375,11.88,1.3,-8.09157492170659,110.47256785280845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47256785280845,-8.09157492170659]}"
148,61.8405,14.9092,1.04,-8.09157492170659,110.47526279866082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47526279866082,-8.09157492170659]}"
149,39.2711,10.276,1.3,-8.09157492170659,110.47795774451318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47795774451318,-8.09157492170659]}"
150,45.5591,11.5483,1.04,-8.09157492170659,110.48065269036553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48065269036553,-8.09157492170659]}"
151,25.9688,7.7920003,1.04,-8.09157492170659,110.4833476362179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4833476362179,-8.09157492170659]}"
152,25.9688,7.7920003,1.04,-8.09157492170659,110.48604258207025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48604258207025,-8.09157492170659]}"
153,16.5725,5.7590003,1.04,-8.09157492170659,110.48873752792261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48873752792261,-8.09157492170659]}"
154,37.769802,10.4677,1.04,-8.09157492170659,110.49143247377496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49143247377496,-8.09157492170659]}"
155,39.9059,10.7167,1.04,-8.09157492170659,110.49412741962733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49412741962733,-8.09157492170659]}"
156,65.0747,15.6611,1.04,-8.09157492170659,110.49682236547969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49682236547969,-8.09157492170659]}"
157,31.1411,8.506,1.04,-8.09157492170659,110.49951731133204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.49951731133204,-8.09157492170659]}"
158,46.068897,11.2036,1.82,-8.088879975854232,110.43214366502308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43214366502308,-8.088879975854232]}"
159,60.6022,14.2891,1.82,-8.088879975854232,110.43483861087545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43483861087545,-8.088879975854232]}"
160,36.626,9.3175,1.82,-8.088879975854232,110.4375335567278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4375335567278,-8.088879975854232]}"
161,36.6,9.267799,2.3400000000000003,-8.088879975854232,110.44022850258015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44022850258015,-8.088879975854232]}"
162,49.307198,12.003599,1.82,-8.088879975854232,110.44292344843251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44292344843251,-8.088879975854232]}"
163,46.702,11.639999,1.82,-8.088879975854232,110.44561839428488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44561839428488,-8.088879975854232]}"
164,45.792,11.44,1.82,-8.088879975854232,110.44831334013723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44831334013723,-8.088879975854232]}"
165,31.242401,8.233,1.5600000000000003,-8.088879975854232,110.45100828598959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45100828598959,-8.088879975854232]}"
166,45.7705,11.3991995,1.3,-8.088879975854232,110.45370323184196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45370323184196,-8.088879975854232]}"
167,57.1637,13.8912,1.5600000000000003,-8.088879975854232,110.45639817769431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45639817769431,-8.088879975854232]}"
168,37.1424,9.523,1.04,-8.088879975854232,110.45909312354667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45909312354667,-8.088879975854232]}"
169,33.3724,8.953,1.3,-8.088879975854232,110.46178806939902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46178806939902,-8.088879975854232]}"
